bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-001_ses-001_acq-undistorted_T1w	0.6292190325185489	1.5450590593901035	0.5276681759574553	-1.0	4.632696988584926	4.258781888420237	5.1887966436523465	4.450512433682197	0.27331795528165476	0.37819189349443594	0.34849015122390936	0.6141178011894226	0.2925562977790832	0.0	0.0018635695737882544	4.631399223033971	4.529402666069941	4.604280066392951	252	288	192	1.6156786727237888	5.215776435015673	5.607520625650121	9.991106769210901	6.982184336960152	15.185604092094806	14.325367440592146	20.808313892721475	0.7986109852790833	0.7986109852790833	0.800000011920929	323.7424918490948	0.0	4.8037427077266255	0.0	4847924.0	0.0	13.349597357213497	30.027164752231677	-0.8577976377098859	169.58952693725175	335.49948880740067	320.0176320783794	808473.1459239292	32.73023108392954	686.1828570514917	198.06997490658136	-0.14851551898167292	90.01908538849382	697.4201095685826	696.0087028220296	1118689.7310909922	474.55446849018335	943.8233096003532	133.44291121591525	0.08953661608400099	72.13582958586893	933.1125823446906	953.716919824481	1030832.1258775739	746.628749653697	1057.7692383117974	95.45653742463618	0.18187845142276224	0.5262940887485461	0.5448955095462216	0.46884421273547977
sub-001_ses-003_acq-undistorted_T1w	0.6273589502366476	1.5239662797629205	0.544610819556543	-1.0	4.721815338764757	4.350979468164609	5.286691615598768	4.527774932530896	0.27426955347236837	0.37774474977044004	0.34798569675719165	0.613999217748642	0.31079549938440326	0.0	0.001613718379159899	4.677250258209936	4.5750545016561395	4.6521092310382475	252	288	192	1.6319471553961837	5.163311051875254	5.589513573730142	9.973282513918988	5.555949932735652	11.94390278891244	11.293701478526641	16.381251713931828	0.7986109852790833	0.7986109852790833	0.800000011920929	192.98186295381532	0.0	5.6902023145686895	0.0	4359711.0	0.0	12.750209834426641	38.06639659139034	-0.7438575744029281	165.94171290323405	338.1119633718684	322.8258933275938	803059.6077597651	30.311184857040644	687.6030047647655	197.81626584084648	-0.034447936768149834	89.1307006185991	694.3249535598459	693.9949305392802	1106034.361974931	468.8982181325555	942.304426021874	134.4088337571642	-0.16389374620025698	72.62132070547302	930.1923604666118	951.8250312544405	1018900.0332185716	743.0109087154269	1053.7257847860456	95.43744126784057	0.18075637089867372	0.5212851807083129	0.5422116064419009	0.47856330940710556
sub-001_ses-004_acq-undistorted_T1w	0.643437642655791	1.514100536925547	0.5443192914994304	12101.301810160709	4.65998013639852	4.283687631474909	5.221165344404648	4.475087433316001	0.27234621925874397	0.37861705875461854	0.34903672198663754	0.6050727963447571	0.3030362039804459	0.0	0.0014816396681982997	4.6555502541252185	4.551659154863191	4.62730593186617	252	288	192	1.6457658429883437	5.333469697721258	5.621354673308737	9.884828479216612	5.59646930649519	11.830825471608453	11.180895911234758	16.115392955600633	0.7986109852790833	0.7986109852790833	0.800000011920929	173.3068577963638	0.0	7.541466912236988	0.0	4375470.0	0.0	14.063902359455824	38.58619844104815	-0.7036874342272093	170.4078120669926	342.0957806442646	329.62063354998827	801242.3055771608	33.87970804795623	692.0237912759185	200.28391600224768	-0.3813394560169354	88.7776886122805	698.039026188472	696.8115027174354	1113891.009440382	480.50003995001316	938.2252025566995	130.64875764316378	0.11411272420628338	73.59527434654902	928.6962203474272	949.1637932807207	1026865.6881554602	742.9264733381569	1054.9256689436734	96.02223580416931	0.18497344945552113	0.5279328776130531	0.5485339559079458	0.47977889433012894
sub-001_ses-005_acq-undistorted_T1w	0.6117800975989658	1.5982739432705493	0.5430069824752796	9365.106559628826	4.676602696776656	4.3064521568009	5.244581000268016	4.478774933261053	0.2740354779586805	0.3793148276779957	0.3466496943633239	0.6317647695541382	0.32425977587699883	0.0	0.0018981428138391883	4.650890444378033	4.554689939623504	4.632507205622974	252	288	192	1.6335152864933808	5.101158849773528	5.54912344255995	9.912696191412945	24.399383274872182	52.8103169092504	50.26194870918374	73.57614594342866	0.7986109852790833	0.7986109852790833	0.800000011920929	248.34871222378086	8.495114989766696	8.906813425210277	5.798902541399002	4644371.0	0.0	18.846433259546757	33.162260574855445	-0.8345737034148448	164.78476064487205	331.80931765247004	316.385361276567	806814.9809711752	35.86345083639026	676.1244225054979	193.68362685181953	-0.23007934314018552	91.39924922724892	684.9040866748177	684.7882590405643	1116778.3374430498	459.42495729774237	931.6558243744075	134.24164442162967	-0.12937627276905816	73.33433602611854	932.2575727883177	954.0575371682644	1020605.6845076819	742.5011462382972	1056.4012635685503	96.24597095963665	0.18374187822847493	0.5258229172572033	0.546941604901087	0.4753224419604471
sub-001_ses-006_acq-undistorted_T1w	0.6134033075776197	1.5825792529396105	0.5443663813869514	9904.722415099102	4.676324144875611	4.284175979377943	5.24632152228139	4.4984749329675005	0.2717001014065452	0.3802697479998245	0.34803015059363035	0.6087190806865692	0.3052731066942214	0.0	0.0016269436400711524	4.637298855984768	4.539060860729657	4.6151974700309015	252	288	192	1.6294459368836514	5.2821492470465	5.626672577725646	9.968422549246785	25.4557016433594	54.413934332855156	51.643356369115715	75.0604331311326	0.7986109852790833	0.7986109852790833	0.800000011920929	200.16928047316082	8.31346620733411	8.635641334358569	5.607347745448351	4541570.0	0.0	18.094876773655415	34.478701690696866	-0.8715476453730324	168.97247573557	336.666620359949	323.02451122552156	802431.472692649	34.57291094586253	685.059650324285	198.2418088474197	-0.30801763116859426	89.152999573129	691.6296926599263	690.4949935376644	1123078.0273113688	473.5284767858684	933.2965910062194	130.72229765409068	0.0991403865804883	71.55701281527458	931.4191393069525	952.4922967851162	1027862.5029455494	743.1627812571824	1055.3166060559452	95.55090875642489	0.18538442147890608	0.5297675135149043	0.5471292711128034	0.4788737266296546
sub-001_ses-007_acq-undistorted_T1w	0.5981987763653913	1.638512581840238	0.5325481920166557	14360.842982090795	4.6856613202727875	4.309720331228889	5.24901369661862	4.498249932970852	0.27682984897239776	0.37914040792021286	0.3440297431073894	0.5975269079208374	0.29699819535017	0.0	0.0019509260355985753	4.647088516487491	4.554424278127264	4.629820020587509	252	288	192	1.6338969310048628	5.425721766779406	5.785378030205455	10.296515392832097	6.9656972829915444	14.812792571744609	14.075346414192746	20.447549387842088	0.7986109852790833	0.7986109852790833	0.800000011920929	284.52774612869854	0.0	5.331235243441934	0.0	4673375.0	0.0	12.787370521575212	30.64066493420915	-0.8103259118543602	170.9338629632079	339.3436661583309	325.7849761992693	816022.4199706344	31.778856121003628	688.4844371117651	199.39126538488853	-0.41095573686035625	88.04754734995731	693.9023557721027	692.7928503602743	1117607.347358536	480.92232045158744	930.3759905360639	127.68670606321483	-0.050604061026709335	69.59997648905505	935.6445470267882	956.3298719450831	1014110.236141332	751.2838686220348	1055.423376660794	92.87893660596292	0.17790436564675288	0.5228693471470673	0.5443460265299953	0.47542022926269256
sub-001_ses-008_acq-undistorted_T1w	0.6132772402029498	1.5897170852831757	0.5395065295335267	13454.442998063152	4.709587467854941	4.337981900899274	5.273130569983779	4.5176499326817705	0.27321730856262	0.3797668238530616	0.34701586758431835	0.6092959642410278	0.3082062900066376	0.0	0.001825801932335147	4.639782421828907	4.541718383370317	4.616923712116119	252	288	192	1.63109168445987	5.310086744334034	5.652247500690535	10.015564073277703	6.318932996138918	13.588857442864127	12.880750917263702	18.734462312788057	0.7986109852790833	0.7986109852790833	0.800000011920929	240.2877218055502	0.0	5.923707589371378	0.0	4597818.0	0.0	13.284003280103207	33.328308948065654	-0.856606594913317	168.00736082661254	335.69108091999516	321.45878494530916	806677.1097356769	29.45736536383629	683.6152457222342	197.08186165081437	-0.403507857777206	88.75762003868617	692.2586729078363	691.2967118099332	1121265.7259928756	474.2424407079816	932.7695884108543	130.18551990346734	-0.024478758364452347	71.77926423375797	931.3853457323278	953.0655722022057	1024568.1672512991	744.0098919346929	1053.2769921720028	95.15840547003826	0.18332490101249488	0.5275037758571628	0.5469811945805394	0.4704900067839065
sub-001_ses-009_acq-undistorted_T1w	0.605351087201199	1.5963918797361105	0.5391173488892644	12142.618106139438	4.720625243494054	4.33197146516964	5.2868168330098015	4.5430874323027215	0.2750058639078446	0.3790606045492729	0.3459335315428826	0.6229729950428009	0.3167915478348732	0.0	0.0015622532029504696	4.635219612788128	4.5383687080071935	4.615571732827841	252	288	192	1.6133153132334677	5.2713586954863665	5.60904274740603	9.942454233498257	5.7675393032426046	12.286149718750016	11.691101281796216	17.01961482339603	0.7986109852790833	0.7986109852790833	0.800000011920929	206.71638217859663	0.0	6.834846576072236	0.0	4484158.0	0.0	14.479831889271736	36.73990722027241	-0.8299115823667966	169.5747134004191	337.24332835755405	323.4423532113433	812321.1217822513	27.747067019343376	686.8290702551603	200.48291333561366	-0.4196773577353392	89.09678580595765	690.6157202767718	689.0046114996076	1119681.3447371013	473.2693821936846	933.4141876995564	130.7071560906337	-0.05901008560346899	71.59468722923837	932.4640692108276	954.4563079327345	1021829.5363300955	742.6085211783648	1055.9577895998955	95.99801200832435	0.1835253517619215	0.5249026210695404	0.5427621328417606	0.4604531924777619
sub-001_ses-010_acq-undistorted_T1w	0.5960867167333097	1.6450844020602913	0.5442616767441695	9611.581606178079	4.729680412194706	4.362461904756431	5.29405439936757	4.532524932460116	0.27469162599078856	0.38062615644551184	0.34468221756369954	0.6216064095497131	0.3166590929031372	0.0	0.0014822076021569729	4.645089533037517	4.5518016294452455	4.631201021500763	252	288	192	1.5977125490925888	5.114950143117536	5.460241941897396	9.668063133482065	24.553427467825376	52.98385033871177	50.762161882954956	74.74920784232772	0.7986109852790833	0.7986109852790833	0.800000011920929	182.38857432215224	8.354649461759786	8.807635143674657	5.635125428438187	4403501.0	0.0	17.91164868324995	36.0002395153825	-0.8247303201652865	167.14271929151573	328.57274935467035	313.118427824229	809402.7748846257	30.389426417648792	672.525385953486	195.97907932588197	-0.4554143643863977	91.35411345983766	676.4714148955704	675.6783728003502	1121548.0854556446	456.6464141830802	920.0348534323275	132.09866228777943	-0.09224447390077017	74.09778391679811	929.7091481420222	953.2418425641954	1015636.1423220092	733.7067477479577	1054.3722185567021	98.59693302784791	0.18524659177361472	0.5268094890010656	0.5447057161074957	0.4808548078712712
sub-001_ses-011_acq-undistorted_T1w	0.5929630707262924	1.6498748938822598	0.5374759779835707	10002.298982692562	4.742090130366413	4.357553382243896	5.315754576699771	4.552962432155573	0.27535064932956044	0.3796602054000924	0.34498914527034713	0.6132274270057678	0.3130838632583618	0.0	0.0017685031592462126	4.663655981054402	4.572223285172203	4.64909736321878	252	288	192	1.6593185017733703	5.328924302953947	5.767965536265163	10.315653804068173	25.46726943189418	54.03869682558082	51.48712106506235	74.95539693771204	0.7986109852790833	0.7986109852790833	0.800000011920929	381.03010634742026	8.361612889039828	7.638963723855063	5.709882091730833	4721394.0	0.0	16.84940666332841	28.810679460185067	-0.7836210995009241	165.985806170008	340.0385141139867	325.04291981086135	808621.9773937549	36.711389154195786	685.5011205710471	195.8892873656913	-0.31845814242091164	88.4461288822039	690.3723798364015	689.7047147490084	1114947.7467216689	472.8342851176858	928.9943133294582	129.4265720883855	-0.12098790920556013	69.85322568794142	936.0288539678921	956.6679750010371	1013129.2790016345	751.6026390194893	1055.837767649442	92.73939597395636	0.18144722145137593	0.5229349267829208	0.5458909432016306	0.47358929004959593
sub-001_ses-013_acq-undistorted_T1w	0.6059216513573427	1.6167274575763977	0.5364797262862815	10781.361111111113	4.761049618189091	4.379691820514717	5.33880710207114	4.564649931981416	0.2756112865490878	0.3785652316237608	0.3458234818271515	0.6045628786087036	0.29837220907211304	0.0	0.0017275413360308164	4.669957549671466	4.574999348636214	4.652376305459772	252	288	192	1.6519936088653666	5.2253186148979776	5.711224172663471	10.25636029422707	25.957919316109695	55.37276311660477	52.6594950294839	76.64780265573724	0.7986109852790833	0.7986109852790833	0.800000011920929	376.9379579548925	8.172176612707597	7.26414621464871	5.512049362063408	4761597.0	0.0	15.12452568858862	27.95573635370218	-0.7906423994217766	165.63606744292713	339.7490247358602	323.79928996413946	808222.1059519445	38.61795559152961	685.1410136930645	196.00504984440414	-0.27568688908350936	90.14309446578075	692.0084977738177	690.7202831692994	1110131.5645455169	470.50718914344907	936.2417501807213	132.18714933507	-0.14922542197675126	70.65942949280105	935.3180396419672	956.105293918401	1014117.3326738693	751.3528261519969	1055.8599433489144	93.22067430282002	0.18040876865103625	0.5211190925603204	0.5425641285805628	0.4866561740856058
sub-001_ses-015_acq-undistorted_T1w	0.5965423718213342	1.612654023143175	0.5380598753768611	10498.63709387755	4.717177483312214	4.340185727333473	5.289671789981377	4.521674932621793	0.2782090280701483	0.3781348176045423	0.34365615432530944	0.6184568703174591	0.3037790030241013	0.0	0.0019865393597181583	4.651863471098773	4.557445267495646	4.6342570168957185	252	288	192	1.620843280640545	5.154656140352262	5.612721599597831	10.062665377800686	25.102136622522874	54.61511527935331	51.915903557694975	76.03045877120873	0.7986109852790833	0.7986109852790833	0.800000011920929	253.37620241754223	8.237230316038442	7.998591196117004	5.5559274181723595	4607609.0	0.0	15.864515639841557	33.261321555725495	-0.7808679014730502	166.58061548759667	330.6889905654138	315.6168406829238	819116.3753256751	34.30617833510041	677.4215117096901	194.72372918203249	-0.26338440731674506	89.86520543581697	686.8065310400626	686.6925472207367	1113322.681615387	462.2799367457628	933.3288673684001	133.2178558812524	-0.04994060556736013	70.76078572693264	933.6121686560864	955.9542103484273	1011808.9461077146	744.695090688765	1054.5886567421257	95.00005237764049	0.1773113631907544	0.521178955448447	0.5439375309347871	0.4843397602211256
sub-001_ses-016_acq-undistorted_T1w	0.6173167378627387	1.5782082461557483	0.5430924446828042	9931.57811513698	4.768945640243193	4.4008285194972645	5.325195969491738	4.580812431740576	0.27394369274623764	0.37918478146210366	0.34687152579165875	0.6282385587692261	0.31767871379852297	0.0	0.0019190920182975471	4.650372143227837	4.5526961908039745	4.628770476004666	252	288	192	1.655375535759227	5.220751147369197	5.62361860531086	9.994729132804157	25.863951863737963	55.70761057591655	52.832610694426826	76.92626964362597	0.7986109852790833	0.7986109852790833	0.800000011920929	226.78234182381712	8.105804329880153	8.815846300906255	5.706475522369146	4566114.0	0.0	17.90534834563732	34.25559689407727	-0.8401303369974755	163.99055384888786	334.4418155816052	320.00684591010213	806926.6245456169	35.537332594394684	678.3530064076185	193.3136262496603	-0.2946386689701854	89.72112167636095	689.0948906782905	689.2533997707069	1116924.039086076	467.1792415678501	931.7956947274506	132.02182440129357	-0.09457920074903958	72.34430364418037	930.470765554601	951.7854443117976	1021742.3392818568	743.1061268560588	1053.6477409116924	95.22869163326341	0.18311114796362912	0.5270634476296958	0.548276087299566	0.4757626481740853
sub-001_ses-017_acq-undistorted_T1w	0.6172145270479182	1.5719540011937139	0.5320342711680333	12692.888904450123	4.666985245497284	4.299314764371959	5.214366038985499	4.487274933134393	0.27716728383909234	0.3777055381296197	0.34512717803128784	0.6064268946647644	0.28398191928863525	0.0	0.001959916413589593	4.642122237052583	4.5434011271439765	4.619548892064361	252	288	192	1.6046630439400575	5.120046232241092	5.548959054306064	9.922167886737041	7.140179388448555	15.684497502475383	14.83795899283072	21.68920008756822	0.7986109852790833	0.7986109852790833	0.800000011920929	320.3169188418345	0.0	5.627971131781566	0.0	4790979.0	0.0	13.000636413693428	28.756817843044058	-0.776855576628976	167.29936914593983	329.48500943785956	313.41387540102005	817829.4674466867	31.43674673140049	677.7177725583315	195.31432780940213	-0.17547291693490497	90.43591250452353	688.7271125147815	688.4615747779608	1114484.7790893684	463.47745610773563	937.0629864931107	134.46387682453778	0.008458100251041323	72.2450515213312	930.4112561275298	952.0343795269728	1018356.7566169439	741.3223531544209	1054.0687142163515	95.95019182883118	0.17705290661463485	0.5221811841979334	0.5433886673794031	0.4957543656376728
sub-001_ses-018_acq-undistorted_T1w	0.5983065959636555	1.6189227489614222	0.5384580585940664	10453.299643281807	4.729540020191313	4.355499816702938	5.2888203115863455	4.5442999322846545	0.27521226402907245	0.378999894966829	0.3457878410040985	0.620583713054657	0.31113234758377073	0.0	0.0016805116927756099	4.665619776905467	4.5712458103628455	4.648722909751116	252	288	192	1.6498034714098673	5.222020160998234	5.696184192384682	10.216728944745947	26.40389487337583	56.48828181892226	53.70460671063923	78.2216434396196	0.7986109852790833	0.7986109852790833	0.800000011920929	450.7708844970547	8.001200598452078	7.390119215721824	5.5675103180110455	4791454.0	0.0	16.907469984143972	26.1575607212543	-0.7808776916849713	164.63229838966905	338.784862800225	322.4715638794005	807777.9939307615	39.314137276262045	684.6329865902662	195.46047142190037	-0.25809478516995643	88.36769015379036	690.544379137032	689.893088363111	1112406.003912435	468.2856838032603	934.7610728405416	132.112239517025	-0.1104414431792704	70.44094957244836	934.5684514647816	955.3232888616621	1014925.0053131115	748.7789030149579	1055.7092571109533	93.50574174872783	0.18141136676688052	0.5214732692119786	0.5440895753086529	0.4839094778366033
sub-001_ses-019_acq-undistorted_T1w	0.617781696527988	1.5882900649192053	0.5242053114789907	14008.2019140625	4.692089371618613	4.315555462583076	5.255650219403425	4.505062432869338	0.2768750011654892	0.37771074937087024	0.3454142494636406	0.6040656566619873	0.27469891160726534	0.0	0.0011598841401193557	4.649530812923252	4.550977742438226	4.626040312118967	252	288	192	1.6075764033358642	5.207479920028737	5.628622893960902	10.070812358518106	11.10318299826474	24.41783588163278	23.046648163580823	33.61892561084495	0.7986109852790833	0.7986109852790833	0.800000011920929	911.2517464727903	0.0	4.99262754385757	0.0	5126555.0	0.0	13.733850218355656	18.607493027232934	-0.7719845995446928	170.37356812588905	333.22250223027834	315.35784032195807	815865.3518764211	39.41159387305379	683.7960353977978	196.16961682296537	-0.1173103178643693	89.50523049377632	694.0122989636935	693.5268913581967	1112997.2447703313	470.5959103256464	940.1829359196126	133.17892540161247	-0.13066484706499315	71.94193998179003	933.474522501588	954.8605815321207	1017829.4067558062	746.5747014433146	1055.9443227127194	94.8146066545726	0.1750479607187083	0.5195641681244313	0.5428731338217154	0.4917290964854945
sub-001_ses-020_acq-undistorted_T1w	0.6044714706957653	1.607279945793652	0.5422597703787394	10299.247260249991	4.712280742923018	4.324921724928423	5.281770571345128	4.5301499324955055	0.27491182804197767	0.37923389773678917	0.34585427422123305	0.6068493723869324	0.3038977086544037	0.0	0.002021521317379312	4.667863678713544	4.5725524652721585	4.648919659143895	252	288	192	1.6470199461261792	5.285164584791705	5.680174712453272	10.108339606441932	25.70237967438376	54.94263618305359	52.20502690104703	75.97006484570373	0.7986109852790833	0.7986109852790833	0.800000011920929	273.6229362686962	8.223293414916418	8.104112914763267	5.617183517664671	4615756.0	0.0	16.7808941565454	32.25125138866863	-0.8124517885425631	166.35146424060218	337.31956310643244	322.61710618436337	806696.045756273	35.2928700260818	683.812604829669	195.87917376538408	-0.29931446460420474	88.20398796636464	690.2020316232135	689.6417575366795	1112816.7452813021	471.17217971757054	931.251305192709	130.48627655947644	-0.11194440269593686	71.3383798160265	932.3159805030814	953.5787264704704	1014868.2121439045	745.3896543346345	1053.8048248328269	94.33579537221281	0.18142517245776146	0.5227668561477463	0.546006474337262	0.47838050052171877
sub-001_ses-021_acq-undistorted_T1w	0.6179743424331667	1.5777320909577617	0.5372089299998263	12678.76	4.666562782815243	4.306752678587382	5.225710736425184	4.467224933433162	0.2754097202334227	0.37840197977882056	0.3461882999877568	0.6105050444602966	0.30783886909484864	0.0	0.0018206783206768432	4.634367744013696	4.536103986183928	4.611712508785774	252	288	192	1.644461501427233	5.40111001870641	5.723477831668816	10.124861974872807	6.713984217964649	14.167364264016525	13.425492529046814	19.395129105159267	0.7986109852790833	0.7986109852790833	0.800000011920929	278.9281911092586	0.0	6.398471770358701	0.0	4695212.0	0.0	14.170040164142847	32.196751784620886	-0.769689066871698	171.6106862928496	343.4387608169697	329.9595066793263	813915.3176099277	34.147473838180304	693.6018957160413	200.64884686809296	-0.2739271798510021	88.1177577839718	697.8783083601851	696.2567041777074	1118287.2096702708	483.8056570328772	936.350944429636	128.9098704638935	0.1323698422360695	70.65164722377638	932.8131795665612	953.175793055445	1023086.4760276595	748.2577649205923	1055.6513996757567	94.14205641394547	0.18029983598550495	0.5255134896970992	0.5458677706275653	0.4776499151894103
